time, alt, thrust, weight, ADC_guess, ADC_actual, ADC_adj, ADC_error, A_raw, A_total, A_h, A_v, bigG, V_as, V_horiz_mph, V_vert_inc, V_vert 
0.0, 0, 32781450.5440, 25417828.5900, 0.000000476, 0.00000000, 0.000000, 0.0000000, 1.2804871, 1.2804871, 0.00000000, 0.28315, 0.9973364021, 0.000000, 912.670000, 0.0, 0.00000000
1.0, 5, 37467183.6058, 25304537.1612, 0.000199274, 0.00015680, 0.000157, -0.0000003, 1.4621301, 1.4619731, 0.00000000, 0.46464, 0.9973364014, 8.107277, 912.670000, 1.5, 11.89067353
2.0, 26, 41077769.7640, 25177393.2790, 0.001128066, 0.00098890, 0.000989, -0.0000003, 1.6315167, 1.6305276, 0.00000000, 0.63319, 0.9973363988, 20.367792, 912.670000, 2.0, 29.87276197
3.0, 66, 41083759.7551, 25045450.9706, 0.003040653, 0.00280679, 0.002807, -0.0000004, 1.6403387, 1.6401080, 0.00000000, 0.64277, 0.9973363937, 34.338993, 912.670000, 2.1, 50.36385607
4.0, 127, 41092814.2235, 24913514.3921, 0.005906134, 0.00557665, 0.005577, -0.0000003, 1.6493767, 1.6438001, 0.00000000, 0.64646, 0.9973363860, 48.455781, 912.670000, 2.1, 71.06847925
5.0, 208, 41104945.6486, 24781585.9283, 0.009735500, 0.00930945, 0.009309, -0.0000004, 1.6586345, 1.6493251, 0.00000000, 0.65199, 0.9973363756, 62.699108, 912.670000, 2.1, 91.95869243
6.0, 311, 41120158.2336, 24649667.9666, 0.014489559, 0.01400869, 0.014009, -0.0000005, 1.6681157, 1.6541070, 0.00000000, 0.65677, 0.9973363625, 77.055478, 912.670000, 2.1, 113.01470141
7.0, 432, 41138188.8577, 24517762.8362, 0.019564104, 0.01898934, 0.018989, -0.0000003, 1.6778152, 1.6588258, 0.63307015, 0.53600, 0.9972597713, 89.912164, 925.695937, 1.7, 130.47994748
8.0, 572, 41158694.9329, 24385872.5555, 0.026147292, 0.02542158, 0.025422, -0.0000003, 1.6877204, 1.6622988, 0.63584350, 0.53870, 0.9971767224, 104.294211, 939.615768, 1.7, 147.77136522
9.0, 728, 41181655.4727, 24253999.0188, 0.034222971, 0.03334977, 0.033350, -0.0000004, 1.6978334, 1.6644836, 0.63761123, 0.54042, 0.9970921273, 119.794955, 953.585354, 1.7, 165.13367306
10.0, 902, 41207043.8304, 24122144.0969, 0.043748080, 0.04273236, 0.042732, -0.0000005, 1.7081565, 1.6654241, 0.63840833, 0.54119, 0.9970061068, 136.032399, 967.582999, 1.7, 182.53593941
11.0, 1093, 41234825.1796, 23990309.6297, 0.054665276, 0.05351315, 0.053513, -0.0000003, 1.7186915, 1.6651783, 0.63828046, 0.54106, 0.9969187835, 152.758438, 981.587892, 1.7, 199.94849123
12.0, 1302, 41264956.8898, 23858497.4202, 0.066903172, 0.06562251, 0.065623, -0.0000003, 1.7294400, 1.6638175, 0.63728309, 0.54009, 0.9968302809, 169.805703, 995.580335, 1.7, 217.34324078
13.0, 1528, 41297388.9764, 23726709.2277, 0.080379489, 0.07897903, 0.078979, -0.0000003, 1.7404033, 1.6614243, 0.63548033, 0.53834, 0.9967407206, 187.056492, 1009.541942, 1.7, 234.69397334
14.0, 1771, 41332064.6171, 23594946.7619, 0.095001790, 0.09349116, 0.093491, -0.0000004, 1.7515826, 1.6580914, 0.63294370, 0.53587, 0.9966502214, 204.424811, 1023.455817, 1.7, 251.97660338
15.0, 2032, 41368920.7202, 23463211.6780, 0.110669609, 0.10905916, 0.109059, -0.0000004, 1.7629786, 1.6539194, 0.62975080, 0.53277, 0.9965588968, 221.845847, 1037.306703, 1.7, 269.16938618
16.0, 2309, 41407888.7642, 23331505.5713, 0.127262012, 0.12556848, 0.125568, -0.0000004, 1.7745918, 1.6490233, 0.61599045, 0.53318, 0.9964670754, 239.261536, 1051.048205, 1.7, 286.27272697
17.0, 2604, 41448906.3357, 23199829.9766, 0.144630181, 0.14286038, 0.142860, -0.0000004, 1.7864232, 1.6435628, 0.61178536, 0.52907, 0.9963759064, 256.591204, 1064.515756, 1.7, 303.36223640
